id,first_name,last_name,email,phone,created_at,orders_count,total_spent,state,verified_email,tags
6406742769829,N/A,N/A,N/A,N/A,2022-11-16T19:45:01-08:00,1,39.99,disabled,True,
6407591329957,N/A,N/A,N/A,N/A,2022-11-17T10:19:41-08:00,1,39.99,disabled,True,
6408983543973,N/A,N/A,N/A,N/A,2022-11-18T09:20:03-08:00,0,0.00,disabled,True,
6409866117285,N/A,N/A,N/A,N/A,2022-11-18T23:50:42-08:00,3,162.47,enabled,True,"Inactive Subscriber, Inbox online store chat"
6409917563045,N/A,N/A,N/A,N/A,2022-11-19T00:50:38-08:00,0,0.00,disabled,True,
6409917726885,N/A,N/A,N/A,N/A,2022-11-19T00:50:52-08:00,0,0.00,disabled,True,
6409917890725,N/A,N/A,N/A,N/A,2022-11-19T00:51:04-08:00,0,0.00,disabled,True,
6409918185637,N/A,N/A,N/A,N/A,2022-11-19T00:51:13-08:00,0,0.00,disabled,True,
6409918415013,N/A,N/A,N/A,N/A,2022-11-19T00:51:28-08:00,0,0.00,disabled,True,
6409918775461,N/A,N/A,N/A,N/A,2022-11-19T00:51:53-08:00,0,0.00,disabled,True,
6409919004837,N/A,N/A,N/A,N/A,2022-11-19T00:52:09-08:00,0,0.00,disabled,True,
6409919496357,N/A,N/A,N/A,N/A,2022-11-19T00:52:28-08:00,0,0.00,disabled,True,
6409919561893,N/A,N/A,N/A,N/A,2022-11-19T00:52:32-08:00,0,0.00,disabled,True,
6409919627429,N/A,N/A,N/A,N/A,2022-11-19T00:52:37-08:00,0,0.00,disabled,True,
6409919856805,N/A,N/A,N/A,N/A,2022-11-19T00:52:41-08:00,0,0.00,disabled,True,
6409919922341,N/A,N/A,N/A,N/A,2022-11-19T00:52:42-08:00,0,0.00,disabled,True,
6409921757349,N/A,N/A,N/A,N/A,2022-11-19T00:54:43-08:00,0,0.00,disabled,True,
6409921790117,N/A,N/A,N/A,N/A,2022-11-19T00:54:43-08:00,0,0.00,disabled,True,
6409921921189,N/A,N/A,N/A,N/A,2022-11-19T00:54:55-08:00,0,0.00,disabled,True,
6409922248869,N/A,N/A,N/A,N/A,2022-11-19T00:55:16-08:00,0,0.00,disabled,True,
6409922707621,N/A,N/A,N/A,N/A,2022-11-19T00:55:39-08:00,0,0.00,disabled,True,
6409922740389,N/A,N/A,N/A,N/A,2022-11-19T00:55:39-08:00,0,0.00,disabled,True,
6409922773157,N/A,N/A,N/A,N/A,2022-11-19T00:55:42-08:00,0,0.00,disabled,True,
6409924182181,N/A,N/A,N/A,N/A,2022-11-19T00:57:18-08:00,0,0.00,disabled,True,
6409937846437,N/A,N/A,N/A,N/A,2022-11-19T01:12:41-08:00,0,0.00,disabled,True,
6409938141349,N/A,N/A,N/A,N/A,2022-11-19T01:12:58-08:00,0,0.00,disabled,True,
6409938174117,N/A,N/A,N/A,N/A,2022-11-19T01:13:00-08:00,0,0.00,disabled,True,
6409938206885,N/A,N/A,N/A,N/A,2022-11-19T01:13:00-08:00,0,0.00,disabled,True,
6409938239653,N/A,N/A,N/A,N/A,2022-11-19T01:13:00-08:00,0,0.00,disabled,True,
6409938337957,N/A,N/A,N/A,N/A,2022-11-19T01:13:03-08:00,0,0.00,disabled,True,
6409938370725,N/A,N/A,N/A,N/A,2022-11-19T01:13:03-08:00,0,0.00,disabled,True,
6409938501797,N/A,N/A,N/A,N/A,2022-11-19T01:13:14-08:00,0,0.00,disabled,True,
6409938600101,N/A,N/A,N/A,N/A,2022-11-19T01:13:21-08:00,0,0.00,disabled,True,
6409938632869,N/A,N/A,N/A,N/A,2022-11-19T01:13:23-08:00,0,0.00,disabled,True,
6409938862245,N/A,N/A,N/A,N/A,2022-11-19T01:13:55-08:00,0,0.00,disabled,True,
6409938895013,N/A,N/A,N/A,N/A,2022-11-19T01:13:58-08:00,0,0.00,disabled,True,
6409938927781,N/A,N/A,N/A,N/A,2022-11-19T01:14:01-08:00,0,0.00,disabled,True,
6409938960549,N/A,N/A,N/A,N/A,2022-11-19T01:14:01-08:00,0,0.00,disabled,True,
6409939419301,N/A,N/A,N/A,N/A,2022-11-19T01:14:28-08:00,0,0.00,disabled,True,
6409939714213,N/A,N/A,N/A,N/A,2022-11-19T01:14:46-08:00,0,0.00,disabled,True,
6409940271269,N/A,N/A,N/A,N/A,2022-11-19T01:15:29-08:00,0,0.00,disabled,True,
6409940697253,N/A,N/A,N/A,N/A,2022-11-19T01:15:52-08:00,0,0.00,disabled,True,
6409942073509,N/A,N/A,N/A,N/A,2022-11-19T01:17:32-08:00,0,0.00,disabled,True,
6409942368421,N/A,N/A,N/A,N/A,2022-11-19T01:17:52-08:00,0,0.00,disabled,True,
6409956851877,N/A,N/A,N/A,N/A,2022-11-19T01:34:23-08:00,0,0.00,disabled,True,
6409958195365,N/A,N/A,N/A,N/A,2022-11-19T01:35:43-08:00,0,0.00,disabled,True,
6409958228133,N/A,N/A,N/A,N/A,2022-11-19T01:35:46-08:00,0,0.00,disabled,True,
6409958391973,N/A,N/A,N/A,N/A,2022-11-19T01:35:54-08:00,0,0.00,disabled,True,
6409959211173,N/A,N/A,N/A,N/A,2022-11-19T01:36:40-08:00,0,0.00,disabled,True,
6409959309477,N/A,N/A,N/A,N/A,2022-11-19T01:36:49-08:00,0,0.00,disabled,True,
6409959702693,N/A,N/A,N/A,N/A,2022-11-19T01:37:16-08:00,0,0.00,disabled,True,
6409961341093,N/A,N/A,N/A,N/A,2022-11-19T01:38:40-08:00,0,0.00,disabled,True,
6409961504933,N/A,N/A,N/A,N/A,2022-11-19T01:38:51-08:00,0,0.00,disabled,True,
6409963045029,N/A,N/A,N/A,N/A,2022-11-19T01:40:36-08:00,0,0.00,disabled,True,
6413943931045,N/A,N/A,N/A,N/A,2022-11-21T13:47:11-08:00,4,149.63,enabled,True,Inactive Subscriber
6415337652389,N/A,N/A,N/A,N/A,2022-11-22T09:59:46-08:00,0,0.00,disabled,True,
6415347089573,N/A,N/A,N/A,N/A,2022-11-22T10:07:41-08:00,0,0.00,disabled,True,
6417139859621,N/A,N/A,N/A,N/A,2022-11-23T09:09:02-08:00,0,0.00,disabled,True,
6417170792613,N/A,N/A,N/A,N/A,2022-11-23T09:34:10-08:00,0,0.00,disabled,True,
6426096402597,N/A,N/A,N/A,N/A,2022-11-27T17:48:57-08:00,1,57.99,disabled,True,
6427083079845,N/A,N/A,N/A,N/A,2022-11-28T08:19:34-08:00,0,0.00,disabled,True,
6428116811941,N/A,N/A,N/A,N/A,2022-11-28T17:37:45-08:00,3,114.72,enabled,True,"Inactive Subscriber, Inbox online store chat"
6428282028197,N/A,N/A,N/A,N/A,2022-11-28T19:13:08-08:00,3,110.47,enabled,True,Inactive Subscriber
6429101490341,N/A,N/A,N/A,N/A,2022-11-29T07:37:38-08:00,2,124.48,disabled,True,Inactive Subscriber
6429218242725,N/A,N/A,N/A,N/A,2022-11-29T09:05:20-08:00,9,577.30,disabled,True,"Inactive Subscriber, Inbox online store chat"
6430862868645,N/A,N/A,N/A,N/A,2022-11-30T09:18:30-08:00,3,217.44,enabled,True,Inactive Subscriber
6433073234085,N/A,N/A,N/A,N/A,2022-12-01T09:14:30-08:00,0,0.00,disabled,True,Inbox online store chat
6434920038565,N/A,N/A,N/A,N/A,2022-12-02T08:24:27-08:00,12,703.88,enabled,True,"Inactive Subscriber, Inbox online store chat"
6435213738149,N/A,N/A,N/A,N/A,2022-12-02T11:52:35-08:00,13,497.12,enabled,True,Subscription card declined
6436080353445,N/A,N/A,N/A,N/A,2022-12-03T04:32:36-08:00,13,497.12,enabled,True,Inactive Subscriber
6436556538021,N/A,N/A,N/A,N/A,2022-12-03T10:44:31-08:00,0,0.00,disabled,True,
6437379211429,N/A,N/A,N/A,N/A,2022-12-04T00:28:11-08:00,0,0.00,disabled,True,Inbox online store chat
6438070124709,N/A,N/A,N/A,N/A,2022-12-04T10:36:37-08:00,0,0.00,disabled,True,
6439445528741,N/A,N/A,N/A,N/A,2022-12-05T08:38:44-08:00,1,57.99,disabled,True,
6442304110757,N/A,N/A,N/A,N/A,2022-12-07T07:47:27-08:00,0,0.00,disabled,True,Inbox online store chat
6443987468453,N/A,N/A,N/A,N/A,2022-12-08T08:01:08-08:00,1,57.99,disabled,True,
6447824076965,N/A,N/A,N/A,N/A,2022-12-10T18:35:44-08:00,5,394.13,enabled,True,Subscription card declined
6448660349093,N/A,N/A,N/A,N/A,2022-12-11T09:27:15-08:00,1,57.99,disabled,True,
6448898572453,N/A,N/A,N/A,N/A,2022-12-11T12:04:39-08:00,0,0.00,disabled,True,
6449265475749,N/A,N/A,N/A,N/A,2022-12-11T16:48:35-08:00,1,57.99,disabled,True,
6449400643749,N/A,N/A,N/A,N/A,2022-12-11T18:59:35-08:00,0,0.00,disabled,True,Inbox online store chat
6449522770085,N/A,N/A,N/A,N/A,2022-12-11T21:27:49-08:00,1,62.85,disabled,True,Inbox online store chat
6450556600485,N/A,N/A,N/A,N/A,2022-12-12T12:08:24-08:00,1,85.00,disabled,True,
6450800033957,N/A,N/A,N/A,N/A,2022-12-12T15:11:57-08:00,10,372.40,enabled,True,Inactive Subscriber
6451177619621,N/A,N/A,N/A,N/A,2022-12-12T19:35:12-08:00,3,114.72,enabled,True,"Inactive Subscriber, Inbox online store chat"
6451315277989,N/A,N/A,N/A,N/A,2022-12-12T21:55:21-08:00,0,0.00,disabled,True,Inbox online store chat
6452480475301,N/A,N/A,N/A,N/A,2022-12-13T12:53:41-08:00,2,66.48,enabled,True,Inactive Subscriber
6452925300901,N/A,N/A,N/A,N/A,2022-12-13T19:34:53-08:00,13,487.12,disabled,True,"Inactive Subscriber, Inbox online store chat"
6454373613733,N/A,N/A,N/A,N/A,2022-12-14T18:55:19-08:00,3,104.72,disabled,True,Inactive Subscriber
6457809207461,N/A,N/A,N/A,N/A,2022-12-16T16:35:44-08:00,10,334.16,enabled,True,"Inactive Subscriber, Inbox online store chat"
6458652491941,N/A,N/A,N/A,N/A,2022-12-17T09:32:12-08:00,16,611.84,disabled,True,Active Subscriber
6459100070053,N/A,N/A,N/A,N/A,2022-12-17T16:23:18-08:00,1,39.99,disabled,True,
6459175665829,N/A,N/A,N/A,N/A,2022-12-17T17:58:00-08:00,1,85.00,disabled,True,
6460122857637,N/A,N/A,N/A,N/A,2022-12-18T12:24:28-08:00,1,39.99,disabled,True,
6460221751461,N/A,N/A,N/A,N/A,2022-12-18T13:50:59-08:00,4,817.76,enabled,True,"Inactive Subscriber, Inbox online store chat"
6460402237605,N/A,N/A,N/A,N/A,2022-12-18T17:09:46-08:00,6,224.95,enabled,True,"Inactive Subscriber, Inbox online store chat"
6462338171045,N/A,N/A,N/A,N/A,2022-12-20T09:55:38-08:00,1,39.99,disabled,True,
6463068209317,N/A,N/A,N/A,N/A,2022-12-21T01:15:41-08:00,0,0.00,disabled,True,
6463068373157,N/A,N/A,N/A,N/A,2022-12-21T01:15:49-08:00,0,0.00,disabled,True,
6463068405925,N/A,N/A,N/A,N/A,2022-12-21T01:15:51-08:00,0,0.00,disabled,True,
6463068438693,N/A,N/A,N/A,N/A,2022-12-21T01:15:52-08:00,0,0.00,disabled,True,
6463068471461,N/A,N/A,N/A,N/A,2022-12-21T01:15:55-08:00,0,0.00,disabled,True,
6463068504229,N/A,N/A,N/A,N/A,2022-12-21T01:15:57-08:00,0,0.00,disabled,True,
6463068536997,N/A,N/A,N/A,N/A,2022-12-21T01:16:05-08:00,0,0.00,disabled,True,
6463068569765,N/A,N/A,N/A,N/A,2022-12-21T01:16:09-08:00,0,0.00,disabled,True,
6463068602533,N/A,N/A,N/A,N/A,2022-12-21T01:16:20-08:00,0,0.00,disabled,True,
6463068700837,N/A,N/A,N/A,N/A,2022-12-21T01:16:33-08:00,0,0.00,disabled,True,
6463068766373,N/A,N/A,N/A,N/A,2022-12-21T01:16:36-08:00,0,0.00,disabled,True,
6463068831909,N/A,N/A,N/A,N/A,2022-12-21T01:16:45-08:00,0,0.00,disabled,True,
6463068962981,N/A,N/A,N/A,N/A,2022-12-21T01:17:01-08:00,0,0.00,disabled,True,
6463069094053,N/A,N/A,N/A,N/A,2022-12-21T01:17:10-08:00,0,0.00,disabled,True,
6463069159589,N/A,N/A,N/A,N/A,2022-12-21T01:17:13-08:00,0,0.00,disabled,True,
6463069388965,N/A,N/A,N/A,N/A,2022-12-21T01:17:35-08:00,0,0.00,disabled,True,
6463069651109,N/A,N/A,N/A,N/A,2022-12-21T01:18:03-08:00,0,0.00,disabled,True,
6463069782181,N/A,N/A,N/A,N/A,2022-12-21T01:18:18-08:00,0,0.00,disabled,True,
6463070896293,N/A,N/A,N/A,N/A,2022-12-21T01:20:10-08:00,0,0.00,disabled,True,
6463078727845,N/A,N/A,N/A,N/A,2022-12-21T01:35:06-08:00,0,0.00,disabled,True,
6463078760613,N/A,N/A,N/A,N/A,2022-12-21T01:35:09-08:00,0,0.00,disabled,True,
6463078891685,N/A,N/A,N/A,N/A,2022-12-21T01:35:28-08:00,0,0.00,disabled,True,
6463078924453,N/A,N/A,N/A,N/A,2022-12-21T01:35:31-08:00,0,0.00,disabled,True,
6463079088293,N/A,N/A,N/A,N/A,2022-12-21T01:35:47-08:00,0,0.00,disabled,True,
6463079121061,N/A,N/A,N/A,N/A,2022-12-21T01:35:50-08:00,0,0.00,disabled,True,
6463079186597,N/A,N/A,N/A,N/A,2022-12-21T01:35:55-08:00,0,0.00,disabled,True,
6463079219365,N/A,N/A,N/A,N/A,2022-12-21T01:36:02-08:00,0,0.00,disabled,True,
6463079317669,N/A,N/A,N/A,N/A,2022-12-21T01:36:14-08:00,0,0.00,disabled,True,
6463079514277,N/A,N/A,N/A,N/A,2022-12-21T01:36:35-08:00,0,0.00,disabled,True,
6463079612581,N/A,N/A,N/A,N/A,2022-12-21T01:36:39-08:00,0,0.00,disabled,True,
6463079645349,N/A,N/A,N/A,N/A,2022-12-21T01:36:40-08:00,0,0.00,disabled,True,
6463079678117,N/A,N/A,N/A,N/A,2022-12-21T01:36:43-08:00,0,0.00,disabled,True,
6463080431781,N/A,N/A,N/A,N/A,2022-12-21T01:38:23-08:00,0,0.00,disabled,True,
6463080792229,N/A,N/A,N/A,N/A,2022-12-21T01:39:07-08:00,0,0.00,disabled,True,
6463081087141,N/A,N/A,N/A,N/A,2022-12-21T01:39:30-08:00,0,0.00,disabled,True,
6463081316517,N/A,N/A,N/A,N/A,2022-12-21T01:39:39-08:00,0,0.00,disabled,True,
6463081676965,N/A,N/A,N/A,N/A,2022-12-21T01:40:13-08:00,0,0.00,disabled,True,
6463081971877,N/A,N/A,N/A,N/A,2022-12-21T01:40:52-08:00,0,0.00,disabled,True,
6463084691621,N/A,N/A,N/A,N/A,2022-12-21T01:45:33-08:00,0,0.00,disabled,True,
6463092261029,N/A,N/A,N/A,N/A,2022-12-21T01:58:56-08:00,0,0.00,disabled,True,
6463092424869,N/A,N/A,N/A,N/A,2022-12-21T01:59:10-08:00,0,0.00,disabled,True,
6463092490405,N/A,N/A,N/A,N/A,2022-12-21T01:59:14-08:00,0,0.00,disabled,True,
6463092523173,N/A,N/A,N/A,N/A,2022-12-21T01:59:20-08:00,0,0.00,disabled,True,
6463092555941,N/A,N/A,N/A,N/A,2022-12-21T01:59:21-08:00,0,0.00,disabled,True,
6463092654245,N/A,N/A,N/A,N/A,2022-12-21T01:59:40-08:00,0,0.00,disabled,True,
6463092785317,N/A,N/A,N/A,N/A,2022-12-21T01:59:55-08:00,0,0.00,disabled,True,
6463092883621,N/A,N/A,N/A,N/A,2022-12-21T02:00:03-08:00,0,0.00,disabled,True,
6463093178533,N/A,N/A,N/A,N/A,2022-12-21T02:00:15-08:00,0,0.00,disabled,True,
6463093244069,N/A,N/A,N/A,N/A,2022-12-21T02:00:20-08:00,0,0.00,disabled,True,
6463355846821,N/A,N/A,N/A,N/A,2022-12-21T08:12:26-08:00,1,39.99,enabled,True,
6463664357541,N/A,N/A,N/A,N/A,2022-12-21T13:55:57-08:00,2,100.98,enabled,True,"Inactive Subscriber, Inbox online store chat"
6463706824869,N/A,N/A,N/A,N/A,2022-12-21T14:46:58-08:00,1,57.99,disabled,True,
6463723896997,N/A,N/A,N/A,N/A,2022-12-21T15:07:59-08:00,1,91.80,disabled,True,
6464353337509,N/A,N/A,N/A,N/A,2022-12-22T08:39:28-08:00,0,0.00,disabled,True,Inbox online store chat
6466896527525,N/A,N/A,N/A,N/A,2022-12-25T08:13:32-08:00,1,14.99,disabled,True,
6467818815653,N/A,N/A,N/A,N/A,2022-12-26T06:56:32-08:00,0,0.00,disabled,True,
6467946578085,N/A,N/A,N/A,N/A,2022-12-26T09:03:04-08:00,1,57.99,disabled,True,
6468642209957,N/A,N/A,N/A,N/A,2022-12-26T22:16:11-08:00,1,14.25,disabled,True,Inbox online store chat
6469094506661,N/A,N/A,N/A,N/A,2022-12-27T08:52:45-08:00,1,57.99,disabled,True,
6469527077029,N/A,N/A,N/A,N/A,2022-12-27T15:10:31-08:00,0,0.00,disabled,True,
6474498441381,N/A,N/A,N/A,N/A,2022-12-31T14:13:33-08:00,5,142.96,enabled,True,Inactive Subscriber
6475190567077,N/A,N/A,N/A,N/A,2023-01-01T09:46:20-08:00,1,39.99,disabled,True,
6476558205093,N/A,N/A,N/A,N/A,2023-01-02T13:46:17-08:00,16,526.62,enabled,True,Inactive Subscriber
6476835422373,N/A,N/A,N/A,N/A,2023-01-02T19:16:06-08:00,0,0.00,disabled,True,
6478628159653,N/A,N/A,N/A,N/A,2023-01-03T20:51:05-08:00,0,0.00,disabled,True,Inbox online store chat
6479719760037,N/A,N/A,N/A,N/A,2023-01-04T20:10:33-08:00,0,0.00,disabled,True,
6480742940837,N/A,N/A,N/A,N/A,2023-01-05T18:39:34-08:00,0,0.00,disabled,True,
6482848776357,N/A,N/A,N/A,N/A,2023-01-07T12:13:05-08:00,0,0.00,enabled,False,Inbox online store chat
6485095284901,N/A,N/A,N/A,N/A,2023-01-09T12:39:43-08:00,1,41.04,enabled,False,
6491571290277,N/A,N/A,N/A,N/A,2023-01-15T05:18:30-08:00,1,31.25,enabled,True,
6491752399013,N/A,N/A,N/A,N/A,2023-01-15T07:56:18-08:00,0,0.00,disabled,True,Inbox online store chat
6492101607589,N/A,N/A,N/A,N/A,2023-01-15T13:55:49-08:00,1,57.99,disabled,True,
6492707979429,N/A,N/A,N/A,N/A,2023-01-16T05:49:42-08:00,0,0.00,disabled,True,Inbox online store chat
6507063804069,N/A,N/A,N/A,N/A,2023-01-27T18:18:04-08:00,1,57.99,disabled,True,
6507400888485,N/A,N/A,N/A,N/A,2023-01-28T05:27:57-08:00,1,28.24,enabled,True,Inactive Subscriber
6509108625573,N/A,N/A,N/A,N/A,2023-01-29T22:44:53-08:00,1,58.93,enabled,True,Inactive Subscriber
6513322328229,N/A,N/A,N/A,N/A,2023-02-02T11:05:37-08:00,0,0.00,disabled,True,
6513881383077,N/A,N/A,N/A,N/A,2023-02-02T14:28:36-08:00,1,39.99,disabled,True,
6515686867109,N/A,N/A,N/A,N/A,2023-02-04T08:23:09-08:00,0,0.00,disabled,True,Inbox online store chat
6518078505125,N/A,N/A,N/A,N/A,2023-02-06T13:44:26-08:00,2,88.17,disabled,True,Inactive Subscriber
6520328356005,N/A,N/A,N/A,N/A,2023-02-08T21:03:10-08:00,2,100.98,enabled,True,Inactive Subscriber
6521168658597,N/A,N/A,N/A,N/A,2023-02-09T13:08:13-08:00,0,0.00,disabled,True,Inbox online store chat
6523360837797,N/A,N/A,N/A,N/A,2023-02-11T18:56:15-08:00,0,0.00,disabled,True,
6524228763813,N/A,N/A,N/A,N/A,2023-02-12T15:20:05-08:00,0,0.00,disabled,True,
6524763209893,N/A,N/A,N/A,N/A,2023-02-13T06:54:56-08:00,0,0.00,enabled,False,
6526497161381,N/A,N/A,N/A,N/A,2023-02-14T17:17:30-08:00,1,38.00,disabled,True,
6526497980581,N/A,N/A,N/A,N/A,2023-02-14T17:18:46-08:00,1,38.00,disabled,True,
6527087411365,N/A,N/A,N/A,N/A,2023-02-15T09:59:51-08:00,14,535.36,enabled,True,"Inactive Subscriber, Inbox online store chat"
6535602208933,N/A,N/A,N/A,N/A,2023-02-21T17:34:00-08:00,0,0.00,disabled,True,Inbox online store chat
6535616823461,N/A,N/A,N/A,N/A,2023-02-21T17:53:37-08:00,0,0.00,disabled,True,
6535618724005,N/A,N/A,N/A,N/A,2023-02-21T17:56:29-08:00,1,50.00,disabled,True,
6537078309029,N/A,N/A,N/A,N/A,2023-02-23T06:55:32-08:00,1,47.06,enabled,False,Inbox online store chat
6538928914597,N/A,N/A,N/A,N/A,2023-02-25T01:48:32-08:00,0,0.00,disabled,True,
6539675500709,N/A,N/A,N/A,N/A,2023-02-25T18:57:32-08:00,0,0.00,disabled,True,
6541619626149,N/A,N/A,N/A,N/A,2023-02-27T17:27:43-08:00,1,40.74,disabled,True,
6542796193957,N/A,N/A,N/A,N/A,2023-02-28T09:29:03-08:00,0,0.00,disabled,True,
6547929759909,N/A,N/A,N/A,N/A,2023-03-03T23:34:07-08:00,0,0.00,disabled,True,
6548177092773,N/A,N/A,N/A,N/A,2023-03-04T05:44:17-08:00,1,50.00,disabled,True,
6548512997541,N/A,N/A,N/A,N/A,2023-03-04T11:22:46-08:00,0,0.00,disabled,True,Inbox online store chat
6548677427365,N/A,N/A,N/A,N/A,2023-03-04T14:21:25-08:00,1,9.49,disabled,True,
6551711744165,N/A,N/A,N/A,N/A,2023-03-06T15:51:06-08:00,0,0.00,disabled,True,
6551719542949,N/A,N/A,N/A,N/A,2023-03-06T16:03:43-08:00,0,0.00,disabled,True,
6552329388197,N/A,N/A,N/A,N/A,2023-03-07T00:29:31-08:00,0,0.00,disabled,True,
6553383305381,N/A,N/A,N/A,N/A,2023-03-07T18:52:22-08:00,3,158.09,invited,True,"Inactive Subscriber, Inbox online store chat"
6555873706149,N/A,N/A,N/A,N/A,2023-03-10T10:04:22-08:00,4,143.71,enabled,True,"Inactive Subscriber, Inbox online store chat"
6557270343845,N/A,N/A,N/A,N/A,2023-03-11T20:49:06-08:00,1,40.74,disabled,True,
6557284991141,N/A,N/A,N/A,N/A,2023-03-11T21:20:41-08:00,0,0.00,disabled,True,newsletter
6560538886309,N/A,N/A,N/A,N/A,2023-03-15T04:29:55-07:00,0,0.00,enabled,False,
6565191909541,N/A,N/A,N/A,N/A,2023-03-18T18:29:49-07:00,11,413.08,disabled,True,Active Subscriber
6565366366373,N/A,N/A,N/A,N/A,2023-03-18T23:35:32-07:00,0,0.00,disabled,True,
6565703057573,N/A,N/A,N/A,N/A,2023-03-19T07:39:28-07:00,11,450.49,disabled,True,Inactive Subscriber
6567485014181,N/A,N/A,N/A,N/A,2023-03-20T06:20:32-07:00,0,0.00,disabled,True,
6573113966757,N/A,N/A,N/A,N/A,2023-03-21T13:17:47-07:00,2,66.48,enabled,True,Inactive Subscriber
6575791833253,N/A,N/A,N/A,N/A,2023-03-24T03:54:59-07:00,1,11.49,enabled,False,
6577234968741,N/A,N/A,N/A,N/A,2023-03-25T09:56:29-07:00,1,40.74,enabled,False,
6585464324261,N/A,N/A,N/A,N/A,2023-03-28T16:15:29-07:00,5,191.95,disabled,True,Inactive Subscriber
6586314653861,N/A,N/A,N/A,N/A,2023-03-29T10:07:55-07:00,0,0.00,disabled,True,newsletter
6587185627301,N/A,N/A,N/A,N/A,2023-03-30T07:06:37-07:00,0,0.00,enabled,False,
6593293844645,N/A,N/A,N/A,N/A,2023-04-04T23:16:42-07:00,0,0.00,disabled,True,newsletter
6596898390181,N/A,N/A,N/A,N/A,2023-04-08T11:15:05-07:00,2,120.78,disabled,True,FLIGHT25
6599542571173,N/A,N/A,N/A,N/A,2023-04-10T16:17:34-07:00,1,29.62,disabled,True,FLIGHT25
6609751015589,N/A,N/A,N/A,N/A,2023-04-16T19:08:56-07:00,4,94.72,invited,True,"Inactive Subscriber, Inbox online store chat, []"
6610637684901,N/A,N/A,N/A,N/A,2023-04-17T16:33:39-07:00,0,0.00,disabled,True,
6611154960549,N/A,N/A,N/A,N/A,2023-04-18T07:25:10-07:00,0,0.00,disabled,True,
6611334561957,N/A,N/A,N/A,N/A,2023-04-18T10:59:51-07:00,0,0.00,disabled,True,newsletter
6611396296869,N/A,N/A,N/A,N/A,2023-04-18T12:14:36-07:00,0,0.00,disabled,True,newsletter
6611836010661,N/A,N/A,N/A,N/A,2023-04-18T23:28:20-07:00,0,0.00,disabled,True,Inbox online store chat
6613629141157,N/A,N/A,N/A,N/A,2023-04-20T10:18:34-07:00,0,0.00,disabled,True,
6613870968997,N/A,N/A,N/A,N/A,2023-04-20T14:34:33-07:00,0,0.00,disabled,True,
6617401786533,N/A,N/A,N/A,N/A,2023-04-23T23:58:19-07:00,0,0.00,disabled,True,Inbox online store chat
6617434554533,N/A,N/A,N/A,N/A,2023-04-24T01:08:14-07:00,0,0.00,disabled,True,
6618039550117,N/A,N/A,N/A,N/A,2023-04-24T14:31:00-07:00,1,40.74,disabled,True,
6620224979109,N/A,N/A,N/A,N/A,2023-04-26T06:17:31-07:00,6,280.19,enabled,True,Subscription card declined
6621857972389,N/A,N/A,N/A,N/A,2023-04-27T07:21:55-07:00,11,411.39,enabled,True,"Inactive Subscriber, Inbox online store chat"
6622870601893,N/A,N/A,N/A,N/A,2023-04-28T07:18:23-07:00,1,40.74,disabled,True,
6623565086885,N/A,N/A,N/A,N/A,2023-04-28T23:55:18-07:00,3,90.75,disabled,True,Inactive Subscriber
6623937691813,N/A,N/A,N/A,N/A,2023-04-29T10:00:29-07:00,1,31.80,disabled,True,FLIGHT25
6625262928037,N/A,N/A,N/A,N/A,2023-04-30T18:13:04-07:00,0,0.00,disabled,True,
6632744714405,N/A,N/A,N/A,N/A,2023-05-03T15:14:03-07:00,0,0.00,disabled,True,
6633330409637,N/A,N/A,N/A,N/A,2023-05-04T06:48:41-07:00,0,0.00,enabled,True,Inbox online store chat
6633989046437,N/A,N/A,N/A,N/A,2023-05-04T15:38:12-07:00,0,0.00,disabled,True,
6634440851621,N/A,N/A,N/A,N/A,2023-05-05T03:22:41-07:00,1,40.74,disabled,True,
6635158175909,N/A,N/A,N/A,N/A,2023-05-05T17:33:00-07:00,1,40.74,disabled,True,
6636662653093,N/A,N/A,N/A,N/A,2023-05-07T11:02:16-07:00,1,40.74,disabled,True,Inbox online store chat
6636745293989,N/A,N/A,N/A,N/A,2023-05-07T12:38:01-07:00,0,0.00,disabled,True,
6636834881701,N/A,N/A,N/A,N/A,2023-05-07T14:26:28-07:00,2,112.48,enabled,True,"Inactive Subscriber, Inbox online store chat"
6637670531237,N/A,N/A,N/A,N/A,2023-05-08T12:19:01-07:00,5,127.50,disabled,True,"Inactive Subscriber, Inbox online store chat, []"
6638775533733,N/A,N/A,N/A,N/A,2023-05-09T13:38:41-07:00,1,39.99,disabled,True,
6638988001445,N/A,N/A,N/A,N/A,2023-05-09T18:58:18-07:00,3,158.48,enabled,True,"Inactive Subscriber, Inbox online store chat"
6639781773477,N/A,N/A,N/A,N/A,2023-05-10T15:55:45-07:00,1,40.74,disabled,True,
6639871525029,N/A,N/A,N/A,N/A,2023-05-10T17:58:09-07:00,0,0.00,disabled,True,
6640096903333,N/A,N/A,N/A,N/A,2023-05-11T01:28:39-07:00,0,0.00,disabled,True,
6640245604517,N/A,N/A,N/A,N/A,2023-05-11T06:01:06-07:00,3,151.00,disabled,True,Inactive Subscriber
6640516628645,N/A,N/A,N/A,N/A,2023-05-11T09:40:18-07:00,1,87.25,disabled,True,
6641026236581,N/A,N/A,N/A,N/A,2023-05-11T21:02:33-07:00,0,0.00,disabled,True,
6642855018661,N/A,N/A,N/A,N/A,2023-05-12T14:31:56-07:00,6,228.25,disabled,True,"Inactive Subscriber, []"
