id,order_number,total_price,created_at,financial_status,fulfillment_status,customer_email,total_discounts,total_line_items_price,total_tax,total_weight,currency
4457787392165,1464,0.00,2022-07-13T09:02:29-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4459200413861,1465,28.24,2022-07-14T20:21:28-07:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4459221581989,1466,55.49,2022-07-14T21:07:41-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4459698487461,1467,0.00,2022-07-15T09:03:10-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4461980188837,1468,42.04,2022-07-17T21:08:51-07:00,paid,fulfilled,N/A,0.00,37.04,0.00,0,USD
4461980287141,1469,38.24,2022-07-17T21:08:52-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4462937964709,1470,38.24,2022-07-18T22:11:15-07:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4463847637157,1471,60.42,2022-07-19T21:07:56-07:00,paid,fulfilled,N/A,0.00,47.49,4.93,0,USD
4466546344101,1472,0.00,2022-07-21T09:03:13-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4468042039461,1473,38.24,2022-07-22T21:05:34-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4468470972581,1474,0.00,2022-07-23T09:02:54-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4469865218213,1475,39.99,2022-07-24T21:06:02-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4470232383653,1476,57.99,2022-07-25T07:38:30-07:00,paid,fulfilled,N/A,0.00,49.99,0.00,0,USD
4471865213093,1477,38.24,2022-07-26T21:06:29-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4472314298533,1478,0.00,2022-07-27T09:02:58-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4473744228517,1479,38.24,2022-07-28T21:07:43-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4473744294053,1480,38.24,2022-07-28T21:07:44-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4475644477605,1481,55.49,2022-07-30T21:07:27-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4475644510373,1482,39.99,2022-07-30T21:07:28-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4475644543141,1483,38.24,2022-07-30T21:07:29-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4477515956389,1484,106.00,2022-08-01T21:06:42-07:00,refunded,,N/A,0.00,91.00,0.00,0,USD
4478238097573,1485,28.24,2022-08-02T14:27:44-07:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4479117557925,1486,45.49,2022-08-03T13:37:55-07:00,paid,fulfilled,N/A,10.00,47.49,0.00,0,USD
4479167529125,1487,72.99,2022-08-03T14:50:21-07:00,paid,fulfilled,N/A,34.99,99.98,0.00,0,USD
4481226506405,1488,38.24,2022-08-05T21:05:45-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4482062418085,1489,34.74,2022-08-06T19:12:57-07:00,paid,fulfilled,N/A,10.00,35.74,0.00,62,USD
4482114814117,1490,39.99,2022-08-06T21:09:43-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4482114912421,1491,48.24,2022-08-06T21:09:43-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4482114945189,1492,38.24,2022-08-06T21:09:44-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4482973630629,1493,55.49,2022-08-07T21:09:07-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4485250482341,1494,0.00,2022-08-10T09:03:09-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4485317984421,1495,10.00,2022-08-10T10:31:32-07:00,paid,fulfilled,N/A,4.00,10.00,0.00,198,USD
4485704679589,1496,48.24,2022-08-10T21:06:10-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4486184337573,1497,0.00,2022-08-11T09:02:46-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4486264193189,1498,31.60,2022-08-11T10:25:50-07:00,paid,fulfilled,N/A,6.64,33.24,0.00,0,USD
4486623756453,1499,45.49,2022-08-11T20:01:24-07:00,paid,fulfilled,N/A,10.00,47.49,0.00,0,USD
4487109542053,1500,0.00,2022-08-12T09:02:49-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4488838709413,1501,0.00,2022-08-14T09:02:40-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4490041884837,1502,39.99,2022-08-15T15:17:55-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4497089462437,1503,60.42,2022-08-18T21:06:21-07:00,paid,fulfilled,N/A,0.00,47.49,4.93,0,USD
4502003941541,1504,39.99,2022-08-21T11:13:59-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4505220808869,1505,38.24,2022-08-23T17:45:16-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4505508839589,1506,39.99,2022-08-23T21:05:53-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4512163561637,1507,38.24,2022-08-25T21:05:55-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4514581151909,1508,0.00,2022-08-26T09:02:44-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4515674095781,1509,94.98,2022-08-26T13:55:40-07:00,paid,fulfilled,N/A,10.00,96.98,0.00,0,USD
4522353164453,1510,38.24,2022-08-27T21:07:41-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4522353262757,1511,38.24,2022-08-27T21:07:42-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4528745939109,1512,39.99,2022-08-29T21:05:46-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4530075173029,1513,57.99,2022-08-30T16:30:00-07:00,paid,fulfilled,N/A,0.00,49.99,0.00,0,USD
4536820203685,1514,38.24,2022-08-31T21:06:32-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4538695123109,1515,0.00,2022-09-01T09:04:21-07:00,paid,,N/A,0.00,0.00,0.00,0,USD
4540087435429,1516,36.50,2022-09-01T18:26:49-07:00,paid,fulfilled,N/A,0.00,28.00,0.00,446,USD
4542156341413,1517,85.00,2022-09-02T10:39:09-07:00,paid,fulfilled,N/A,0.00,85.00,0.00,0,USD
4546054652069,1518,39.99,2022-09-03T13:12:30-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4551971471525,1519,38.24,2022-09-04T21:07:31-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4551971504293,1520,38.24,2022-09-04T21:07:32-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4552004599973,1521,38.24,2022-09-04T21:19:15-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4556330205349,1522,39.99,2022-09-05T21:08:07-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4556330303653,1523,48.24,2022-09-05T21:08:08-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4556330401957,1524,38.24,2022-09-05T21:08:08-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4559830057125,1525,55.49,2022-09-06T21:06:23-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4562501206181,1526,28.24,2022-09-08T05:58:57-07:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4562812797093,1527,25.00,2022-09-08T07:54:29-07:00,paid,fulfilled,N/A,0.00,25.00,0.00,0,USD
4566730309797,1528,0.00,2022-09-09T09:02:27-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4568751046821,1529,38.24,2022-09-09T21:06:56-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4568751145125,1530,55.49,2022-09-09T21:06:57-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4570586906789,1531,0.00,2022-09-10T09:02:49-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4572525494437,1532,106.00,2022-09-10T21:05:30-07:00,refunded,,N/A,0.00,91.00,0.00,0,USD
4573578395813,1533,17.00,2022-09-11T04:18:57-07:00,paid,fulfilled,N/A,4.00,17.00,0.00,285,USD
4575081889957,1534,69.50,2022-09-11T13:24:57-07:00,paid,fulfilled,N/A,0.00,61.00,0.00,599,USD
4576266584229,1535,38.24,2022-09-11T21:05:52-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4578671526053,1536,39.99,2022-09-12T10:52:48-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4599248158885,1537,152.49,2022-09-16T06:54:23-07:00,paid,fulfilled,N/A,9.49,140.98,0.00,1026,USD
4599466557605,1538,39.99,2022-09-16T09:22:43-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4600163532965,1539,31.25,2022-09-16T20:07:06-07:00,paid,fulfilled,N/A,8.74,34.99,0.00,0,USD
4600196432037,1540,48.24,2022-09-16T21:06:01-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4603292516517,1541,60.42,2022-09-17T21:05:38-07:00,paid,fulfilled,N/A,0.00,47.49,4.93,0,USD
4603382268069,1542,57.99,2022-09-17T21:37:26-07:00,paid,fulfilled,N/A,0.00,49.99,0.00,0,USD
4610511405221,1543,38.24,2022-09-21T21:06:05-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4630293414053,1544,39.99,2022-09-22T21:06:06-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4639561515173,1545,38.24,2022-09-24T21:07:31-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4639561580709,1546,104.98,2022-09-24T21:07:32-07:00,paid,fulfilled,N/A,0.00,96.98,0.00,0,USD
4641874673829,1547,0.00,2022-09-25T09:02:22-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4653348192421,1548,38.24,2022-09-26T21:07:40-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4653348290725,1549,38.24,2022-09-26T21:07:41-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4676029153445,1550,38.24,2022-09-29T21:16:02-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4676029317285,1551,38.24,2022-09-29T21:16:03-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4676029382821,1552,38.24,2022-09-29T21:16:03-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4676029644965,1553,48.24,2022-09-29T21:16:05-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4676029677733,1554,38.24,2022-09-29T21:16:05-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4676029972645,1555,55.49,2022-09-29T21:16:06-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4676030070949,1556,219.00,2022-09-29T21:16:07-07:00,paid,fulfilled,N/A,0.00,189.00,0.00,0,USD
4676030431397,1557,38.24,2022-09-29T21:16:08-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4676030464165,1558,55.49,2022-09-29T21:16:08-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4676030693541,1559,38.24,2022-09-29T21:16:10-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4676030955685,1560,55.49,2022-09-29T21:16:10-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4676031086757,1561,60.42,2022-09-29T21:16:11-07:00,paid,fulfilled,N/A,0.00,47.49,4.93,0,USD
4676031250597,1562,39.99,2022-09-29T21:16:12-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4676031447205,1563,38.24,2022-09-29T21:16:13-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4676031611045,1564,104.98,2022-09-29T21:16:15-07:00,paid,fulfilled,N/A,0.00,96.98,0.00,0,USD
4690351587493,1565,28.24,2022-10-01T05:55:27-07:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4703888965797,1566,8.00,2022-10-02T11:57:38-07:00,paid,fulfilled,N/A,49.99,49.99,0.00,0,USD
4705459437733,1567,41.28,2022-10-02T15:20:29-07:00,paid,fulfilled,N/A,0.00,38.00,3.28,0,USD
4709856772261,1568,28.24,2022-10-03T09:00:57-07:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4737325793445,1569,38.24,2022-10-05T13:46:41-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4737804009637,1570,57.99,2022-10-05T14:05:26-07:00,paid,fulfilled,N/A,9.49,47.49,0.00,0,USD
4760521048229,1571,42.00,2022-10-06T22:37:35-07:00,paid,fulfilled,N/A,4.00,42.00,0.00,818,USD
4764533260453,1572,23.00,2022-10-07T08:31:26-07:00,paid,fulfilled,N/A,8.50,23.00,0.00,599,USD
4768834257061,1573,38.24,2022-10-08T08:48:30-07:00,paid,fulfilled,N/A,38.00,71.24,0.00,0,USD
4771064676517,1574,28.24,2022-10-09T09:58:35-07:00,refunded,,N/A,10.00,33.24,0.00,0,USD
4779963416741,1575,48.24,2022-10-10T05:40:16-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4780684017829,1576,0.00,2022-10-10T09:02:40-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4783085650085,1577,31.59,2022-10-11T14:15:35-07:00,paid,fulfilled,N/A,0.00,25.00,2.59,677,USD
4783743991973,1578,38.24,2022-10-12T08:55:55-07:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4783926476965,1579,55.49,2022-10-12T11:19:11-07:00,paid,fulfilled,N/A,38.00,85.49,0.00,0,USD
4784313139365,1580,49.99,2022-10-12T14:19:29-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4795810709669,1581,34.92,2022-10-15T06:05:20-07:00,paid,fulfilled,N/A,3.32,33.24,0.00,0,USD
4805182062757,1582,24.95,2022-10-21T15:50:30-07:00,paid,fulfilled,N/A,13.29,33.24,0.00,0,USD
4806430654629,1583,15.00,2022-10-22T18:24:02-07:00,paid,fulfilled,N/A,0.00,11.00,0.00,282,USD
4807035781285,1584,20.25,2022-10-23T09:46:15-07:00,paid,fulfilled,N/A,0.00,11.75,0.00,591,USD
4807240482981,1585,57.00,2022-10-23T13:15:32-07:00,paid,fulfilled,N/A,0.00,44.00,0.00,1185,USD
4807288258725,1586,17.00,2022-10-23T14:05:50-07:00,paid,fulfilled,N/A,0.00,8.50,0.00,423,USD
4807356973221,1587,104.00,2022-10-23T15:33:25-07:00,paid,fulfilled,N/A,0.00,95.50,0.00,425,USD
4808528822437,1588,25.50,2022-10-24T19:31:04-07:00,paid,fulfilled,N/A,0.00,17.00,0.00,508,USD
4809090793637,1589,0.00,2022-10-25T09:02:18-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4811866276005,1590,29.00,2022-10-27T21:41:34-07:00,paid,fulfilled,N/A,0.00,20.50,0.00,788,USD
4813932429477,1591,39.99,2022-10-29T12:16:59-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4814318829733,1592,38.24,2022-10-29T21:16:38-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4814318862501,1593,38.24,2022-10-29T21:16:38-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4814318895269,1594,38.24,2022-10-29T21:16:38-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4814318960805,1595,38.24,2022-10-29T21:16:40-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4814318993573,1596,48.24,2022-10-29T21:16:41-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4814319026341,1597,38.24,2022-10-29T21:16:42-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4814319059109,1598,55.49,2022-10-29T21:16:42-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4814319091877,1599,55.49,2022-10-29T21:16:43-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4814319124645,1600,55.49,2022-10-29T21:16:43-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4814319157413,1601,38.24,2022-10-29T21:16:44-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4814319190181,1602,60.42,2022-10-29T21:16:45-07:00,paid,fulfilled,N/A,0.00,47.49,4.93,0,USD
4814319222949,1603,39.99,2022-10-29T21:16:46-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4814319255717,1604,38.24,2022-10-29T21:16:46-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4814319288485,1605,104.98,2022-10-29T21:16:47-07:00,paid,fulfilled,N/A,0.00,96.98,0.00,0,USD
4814319321253,1606,38.24,2022-10-29T21:16:48-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4814319354021,1607,67.48,2022-10-29T21:16:49-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4814319386789,1608,38.24,2022-10-29T21:16:49-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4814319419557,1609,48.24,2022-10-29T21:16:50-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4814319452325,1610,48.24,2022-10-29T21:16:50-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4814319485093,1611,55.49,2022-10-29T21:16:51-07:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4814319517861,1612,38.24,2022-10-29T21:16:53-07:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4814779973797,1613,0.00,2022-10-30T09:02:08-07:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4815900410021,1614,16.10,2022-10-31T08:41:48-07:00,paid,fulfilled,N/A,1.90,9.50,0.00,537,USD
4816019194021,1615,45.49,2022-10-31T10:45:06-07:00,paid,fulfilled,N/A,10.00,47.49,0.00,0,USD
4819814121637,1616,137.00,2022-11-03T10:30:41-07:00,paid,fulfilled,N/A,0.00,133.00,0.00,56,USD
4821211152549,1617,71.49,2022-11-04T12:09:00-07:00,paid,fulfilled,N/A,0.50,59.99,0.00,56,USD
4821671444645,1618,39.99,2022-11-04T21:05:49-07:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4826910687397,1619,0.00,2022-11-09T09:02:05-08:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4842258006181,1620,52.24,2022-11-13T14:39:18-08:00,paid,fulfilled,N/A,38.00,81.24,0.00,56,USD
4851164414117,1621,55.49,2022-11-15T10:34:19-08:00,paid,fulfilled,N/A,38.00,85.49,0.00,0,USD
4854903636133,1622,38.24,2022-11-16T09:24:40-08:00,paid,fulfilled,N/A,38.00,71.24,0.00,0,USD
4855260774565,1623,55.49,2022-11-16T11:01:37-08:00,paid,fulfilled,N/A,38.00,85.49,0.00,0,USD
4857155813541,1624,39.99,2022-11-16T19:45:01-08:00,paid,fulfilled,N/A,38.00,72.99,0.00,0,USD
4860205531301,1625,39.99,2022-11-17T10:19:41-08:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4862577180837,1626,47.49,2022-11-18T23:50:42-08:00,paid,fulfilled,N/A,10.00,49.49,0.00,0,USD
4866651521189,1627,34.91,2022-11-21T13:47:11-08:00,paid,fulfilled,N/A,3.33,33.24,0.00,0,USD
4876821299365,1628,55.49,2022-11-26T18:02:07-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4876977438885,1629,95.00,2022-11-26T20:17:44-08:00,paid,fulfilled,N/A,12.75,96.00,7.75,282,USD
4878815658149,1630,57.99,2022-11-27T17:49:04-08:00,paid,fulfilled,N/A,0.00,49.99,0.00,0,USD
4885575106725,1631,38.24,2022-11-28T17:37:45-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4889952026789,1632,68.99,2022-11-29T07:37:39-08:00,paid,fulfilled,N/A,0.50,57.49,0.00,56,USD
4890372407461,1633,38.24,2022-11-29T12:42:45-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4890979696805,1634,38.24,2022-11-29T21:15:13-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4890979729573,1635,38.24,2022-11-29T21:15:14-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4890979762341,1636,38.24,2022-11-29T21:15:16-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4890979795109,1637,48.24,2022-11-29T21:15:16-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4890979860645,1638,55.49,2022-11-29T21:15:17-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4890979926181,1639,55.49,2022-11-29T21:15:17-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4890979991717,1640,38.24,2022-11-29T21:15:18-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4890980090021,1641,55.49,2022-11-29T21:15:20-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4890980122789,1642,38.24,2022-11-29T21:15:21-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4890980155557,1643,60.42,2022-11-29T21:15:21-08:00,paid,fulfilled,N/A,0.00,47.49,4.93,0,USD
4890980221093,1644,104.98,2022-11-29T21:15:23-08:00,paid,fulfilled,N/A,0.00,96.98,0.00,0,USD
4890980319397,1645,38.24,2022-11-29T21:15:24-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4890980352165,1646,38.24,2022-11-29T21:15:24-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4890980450469,1647,48.24,2022-11-29T21:15:25-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4890980483237,1648,55.49,2022-11-29T21:15:25-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4890980516005,1649,38.24,2022-11-29T21:15:27-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4890980548773,1650,55.49,2022-11-29T21:15:27-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4890980581541,1651,38.24,2022-11-29T21:15:28-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4890980647077,1652,55.49,2022-11-29T21:15:29-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4890980745381,1653,38.24,2022-11-29T21:15:30-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4890980778149,1654,55.49,2022-11-29T21:15:30-08:00,paid,fulfilled,N/A,0.00,47.49,0.00,0,USD
4891672740005,1655,0.00,2022-11-30T09:02:04-08:00,paid,fulfilled,N/A,0.00,0.00,0.00,0,USD
4891697348773,1656,82.48,2022-11-30T09:18:30-08:00,paid,fulfilled,N/A,38.00,85.49,0.00,0,USD
4891771404453,1657,95.75,2022-11-30T10:13:00-08:00,paid,fulfilled,N/A,12.75,100.00,0.00,509,USD
4892094890149,1658,15.50,2022-11-30T13:36:38-08:00,paid,fulfilled,N/A,8.50,15.50,0.00,395,USD
4892353462437,1659,199.99,2022-11-30T15:36:03-08:00,paid,fulfilled,N/A,25.50,217.49,0.00,0,USD
4892697526437,1660,85.00,2022-11-30T18:10:35-08:00,paid,fulfilled,N/A,0.00,85.00,0.00,0,USD
4896353845413,1661,93.49,2022-12-02T08:34:46-08:00,paid,fulfilled,N/A,0.00,85.49,0.00,0,USD
4896657178789,1662,38.24,2022-12-02T11:52:35-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4897608892581,1663,38.24,2022-12-03T04:32:36-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4901028495525,1664,57.99,2022-12-05T08:38:45-08:00,paid,fulfilled,N/A,0.00,49.99,0.00,0,USD
4905345450149,1665,57.99,2022-12-08T08:01:08-08:00,paid,fulfilled,N/A,0.00,49.99,0.00,0,USD
4909058982053,1666,107.98,2022-12-10T18:35:45-08:00,paid,fulfilled,N/A,0.00,99.98,0.00,0,USD
4909089325221,1667,85.00,2022-12-10T19:08:05-08:00,paid,fulfilled,N/A,0.00,85.00,0.00,0,USD
4909892763813,1668,57.99,2022-12-11T09:27:15-08:00,paid,fulfilled,N/A,0.00,49.99,0.00,0,USD
4910502510757,1669,57.99,2022-12-11T16:48:35-08:00,paid,fulfilled,N/A,0.00,49.99,0.00,0,USD
4910792147109,1670,62.85,2022-12-11T21:35:14-08:00,paid,fulfilled,N/A,0.00,49.99,4.86,0,USD
4911684944037,1671,85.00,2022-12-12T12:08:24-08:00,paid,fulfilled,N/A,0.00,85.00,0.00,0,USD
4911934439589,1672,28.24,2022-12-12T15:11:57-08:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4912314581157,1673,38.24,2022-12-12T19:35:12-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4913473519781,1674,28.24,2022-12-13T12:53:41-08:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4914461442213,1675,28.24,2022-12-14T05:41:29-08:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4915446448293,1676,28.24,2022-12-14T18:59:20-08:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4918244802725,1677,28.24,2022-12-16T16:35:45-08:00,paid,fulfilled,N/A,10.00,33.24,0.00,0,USD
4919100342437,1678,38.24,2022-12-17T09:34:25-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4919561781413,1679,39.99,2022-12-17T16:24:34-08:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4919634460837,1680,85.00,2022-12-17T17:58:00-08:00,paid,fulfilled,N/A,0.00,85.00,0.00,0,USD
4920520442021,1681,39.99,2022-12-18T12:24:29-08:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4920625660069,1682,204.44,2022-12-18T13:50:59-08:00,paid,fulfilled,N/A,0.00,199.44,0.00,0,USD
4921810878629,1683,38.24,2022-12-19T13:10:29-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
4922785169573,1684,39.99,2022-12-20T09:55:38-08:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4923836563621,1685,39.99,2022-12-21T08:12:26-08:00,paid,fulfilled,N/A,0.00,34.99,0.00,0,USD
4924130361509,1686,57.49,2022-12-21T13:10:31-08:00,paid,fulfilled,N/A,0.00,49.49,0.00,0,USD
4924181905573,1687,45.49,2022-12-21T14:05:03-08:00,paid,fulfilled,N/A,10.00,47.49,0.00,0,USD
4924221292709,1688,57.99,2022-12-21T14:48:40-08:00,paid,fulfilled,N/A,0.00,49.99,0.00,0,USD
4924238594213,1689,91.80,2022-12-21T15:07:59-08:00,paid,fulfilled,N/A,0.00,85.00,6.80,0,USD
4924379103397,1690,57.24,2022-12-21T18:21:30-08:00,paid,fulfilled,N/A,0.00,48.24,0.00,112,USD
4928739115173,1691,57.99,2022-12-26T09:03:04-08:00,paid,fulfilled,N/A,0.00,49.99,0.00,0,USD
4929098154149,1692,14.99,2022-12-26T14:29:34-08:00,paid,fulfilled,N/A,25.00,34.99,0.00,0,USD
4929471774885,1693,14.25,2022-12-26T22:16:11-08:00,paid,fulfilled,N/A,0.00,10.25,0.00,282,USD
4929925251237,1694,57.99,2022-12-27T08:52:45-08:00,paid,fulfilled,N/A,0.00,49.99,0.00,0,USD
4930959245477,1695,48.24,2022-12-28T05:39:35-08:00,paid,fulfilled,N/A,0.00,33.24,0.00,0,USD
